query_no,latency,aqp_std,aqp_aggregate,true_std,true_aggregate,count,relative_confidence_interval_error
11,0.13084020499809412,6407755762.92923,60624070997.57593,92184301890.71356,2964185065800.0,2797,0.02893764870400702
11,0.13084020499809412,6463534888.764862,61342710517.09424,93431373727.3951,2991911862000.0,2774,0.029067647327182606
11,0.13084020499809412,6421730409.844376,60804039879.95639,93459823170.06708,3048955656300.0,2879,0.02854685425823676
11,0.13084020499809412,6445006665.500267,61103909872.77412,94101888908.91386,3070970744400.0,2881,0.028543704756308196
11,0.13084020499809412,6449581145.171989,61162859758.282455,92390420994.05907,2960173479900.0,2777,0.029032365985452422
12,0.7604889340000227,405705128.25741875,269116543.2831539,3746176241.0965886,5268912600.0,6,0.633996303684971
12,0.7604889340000227,403453265.70667815,266137388.02504754,6973937374.080609,14347912800.0,12,0.45794006417253463
12,0.7604889340000227,395135410.36523986,255276825.67500544,6729050148.859963,14554351800.0,13,0.4351904382642945
12,0.7604889340000227,391098476.54095054,250087376.14591908,3676665910.1228647,6211803300.0,8,0.5289232892454778
12,0.7604889340000227,397819197.4707719,258756304.8238958,5414801186.88986,10345468800.0,10,0.4849448668212202
12,0.7604889340000227,407483628.2752166,271481171.7851188,4718039334.858563,8393454000.0,9,0.51356160486295
12,0.7604889340000227,393548548.2708883,253230569.14644596,4634259738.512281,10301898900.0,14,0.4116436427308943
12,0.7604889340000227,407785190.3480635,271883143.2416617,5129104875.132965,9643578300.0,10,0.489581723496236
12,0.7604889340000227,396687730.32436943,257286507.42969218,4798243963.406971,8537529600.0,9,0.515553847459879
12,0.7604889340000227,393842813.1801423,253609401.4603349,4942489145.988401,11069433600.0,14,0.41091951920722114
12,0.7604889340000227,396266701.5176452,256740651.67755646,6067192113.595587,12364129200.0,12,0.45865950770539843
12,0.7604889340000227,403883193.1190946,266704890.0719242,6718416212.78836,15037449300.0,14,0.4199204860939591
12,0.7604889340000227,393260448.0646844,252859947.4960796,6522483118.460581,16530766800.0,18,0.3707766702265679
12,0.7604889340000227,400364282.60151196,262077717.6220185,6442177559.345472,13922751900.0,13,0.43395252031632914
12,0.7604889340000227,392256541.2566123,251570609.17134133,7036285398.738276,15840010200.0,14,0.4194459961573549
12,0.7604889340000227,397689635.0525907,258587788.53773585,6258723099.418161,11934735000.0,10,0.49109037313066195
12,0.7604889340000227,400230411.10036874,261902483.52024916,6451212830.960563,13973603100.0,13,0.43302950402678847
12,0.7604889340000227,397255303.2359678,258023272.1866855,5588156392.171954,11098430700.0,11,0.4677148715210689
12,0.7604889340000227,396260365.06346405,256732441.014034,7135418984.697507,15436992600.0,13,0.4365590367410063
12,0.7604889340000227,397857639.45800436,258806315.22898698,6209339981.239409,15194806800.0,17,0.38246503679016214
12,0.7604889340000227,404718554.2865659,267809290.78345764,7478591996.133391,15548552400.0,12,0.4549538284893213
12,0.7604889340000227,400516347.36350274,262276837.29039845,6473434554.969487,14002812900.0,13,0.43369273380821827
12,0.7604889340000227,394281483.0252893,254174664.2353418,7716361718.011528,14738407800.0,10,0.49680266242777177
12,0.7604889340000227,400095353.75945795,261725756.57056665,3860132235.8427587,6049600800.0,7,0.5719446615524285
12,0.7604889340000227,406694360.4131817,270430513.59845954,5782966306.748009,11424031200.0,11,0.4706107548388722
12,0.7604889340000227,393404234.4264252,253044885.10928455,6824857851.060313,12875189100.0,10,0.49952304130693415
12,0.7604889340000227,396695210.78287125,257296210.94112775,6929582005.248386,15620066100.0,14,0.4182368213195663
12,0.7604889340000227,396706718.905139,257311139.42025942,5614485916.476295,10616197500.0,10,0.491492287852704
12,0.7604889340000227,393677154.2329625,253396099.73677972,4946354939.491019,10234317000.0,12,0.4448443198757725
12,0.7604889340000227,395977120.17807436,256365551.48345056,5167556527.711969,10605714900.0,12,0.4499064374749406
12,0.7604889340000227,393552608.3562263,253235794.1141421,6816124866.588005,10625916600.0,7,0.6044252463106834
12,0.7604889340000227,397823213.97157,258761529.79159197,7092202587.256232,12730420500.0,9,0.5258568932019694
12,0.7604889340000227,394693641.2616902,254706337.93230242,5097300606.272323,10158925200.0,11,0.46290398565102464
12,0.7604889340000227,387773542.7463234,245853218.06507725,5874533803.242499,12103703700.0,12,0.4533125063608568
12,0.7604889340000227,400389938.1357218,262111306.70006478,6529771616.627748,15152228700.0,15,0.40452014022808575
12,0.7604889340000227,405143758.56555426,268372314.28659475,6451150793.804311,10227317700.0,7,0.5911625327957453
12,0.7604889340000227,399668776.5443769,261167958.03512555,5287397934.983473,11761868700.0,14,0.41555719444811484
12,0.7604889340000227,401498465.18807673,263564682.76722363,7065446385.38736,15350726400.0,13,0.4341128717009302
12,0.7604889340000227,397685617.2027075,258582563.57003972,4502718847.28781,8796028800.0,11,0.4666916540888433
12,0.7604889340000227,405007521.6242598,268191855.21712935,6931542502.119821,15516889500.0,14,0.42060845896309057
12,0.7604889340000227,402717712.77610815,265167863.4323965,5880185805.803505,10470337800.0,9,0.5231414876631199
12,0.7604889340000227,400482431.97498494,262232420.5756032,4879980059.56547,8772351600.0,9,0.5106381768362414
12,0.7604889340000227,392225825.7329476,251531212.54542682,5823504598.505075,14321403600.0,17,0.3792420718296165
12,0.7604889340000227,388218618.13798,246417906.5136596,5931722709.9963875,12838769700.0,13,0.43177845084785715
12,0.7604889340000227,394889850.59084356,254959638.16546777,6853672102.5211735,15949513200.0,15,0.4049516854176045
12,0.7604889340000227,404483116.68136096,267497796.3307158,5965482925.675745,12345101100.0,12,0.45046207106350744
12,0.7604889340000227,390650648.6034205,249514980.2280334,4622838334.23315,7708496100.0,8,0.5490289715045363
12,0.7604889340000227,404782458.18010455,267893869.7604348,6475429036.020198,14502734400.0,14,0.41858634450618454
12,0.7604889340000227,393766715.0795649,253511406.74147317,6377250790.705836,14816980500.0,15,0.40382614228494607
12,0.7604889340000227,390942746.67347527,249888254.0299615,5871382199.244021,11016915600.0,10,0.4974567884109547
12,0.7604889340000227,393348786.5468986,252973560.1945077,5520686165.226886,10797995400.0,11,0.4748415968652836
12,0.7604889340000227,400909193.58657026,262791595.80663106,6055234306.59406,12557404800.0,12,0.450278158828446
12,0.7604889340000227,390364669.842181,249149796.61661178,4955342140.524546,10349112000.0,12,0.4410984701568951
12,0.7604889340000227,397416194.81254923,258232316.70284238,4897304443.551389,11377219200.0,15,0.3955174080445632
12,0.7604889340000227,389368155.3681663,247879376.43121043,7901216552.256975,18341262600.0,15,0.4095600483299775
12,0.7604889340000227,394761242.2143489,254793594.47670212,4000654178.295621,7754004000.0,11,0.4650362491535047
12,0.7604889340000227,397283309.08345973,258059653.76729858,4042650620.6153474,6874065900.0,8,0.530307297684168
12,0.7604889340000227,394330108.6295744,254237361.133131,8224863233.166644,19255051800.0,15,0.4066742175441496
